time,ext_side_integral,flux_uo_avg,fuel_temp_avg,fuel_temp_max,fuel_temp_min,heatpipe_surface_temp_avg,hp_end_heat_integral,hp_heat_integral,mirror_side_integral,mod_temp_avg,mod_temp_max,mod_temp_min,monolith_temp_avg,monolith_temp_max,monolith_temp_min,power,tb_integral,total_sink
102,201.25177769269,3010.6550352248,877.0079218202,896.54796095666,846.9341418304,873.25410698091,-941.49430680367,89472.468889424,-11007.175085966,876.85760420775,894.90039342511,851.47089962132,875.43393348905,895.78444732139,844.99802141794,106326.0160604,3670.1565406582,81395.207815005
103,201.16034312982,2967.6465544172,876.98116134023,896.44041739142,846.9102630871,873.25554713632,-941.47035597536,88443.862784105,-11047.358693475,876.83367623405,894.8081416302,851.44440811425,875.42134879766,895.6839102996,844.98128001057,105290.93920759,3676.3383936114,80332.532471396
104,201.05986132012,2925.363736444,876.95138704975,896.33030042501,846.88434477398,873.25361026686,-941.40675340261,87431.776551065,-11086.267240683,876.80665590397,894.71307810196,851.41570793418,875.40556714493,895.58070839372,844.96246183639,104271.72268437,3682.178028593,79287.340446893
105,200.95053283506,2883.7935007355,876.91866039127,896.21767477204,846.85643209625,873.24836326008,-941.30427707325,86435.915252367,-11123.9270375,876.77660692818,894.61527187611,851.3848478821,875.3866523378,895.47490756053,844.94161231084,103268.08535144,3687.6822984126,78259.316769042
106,200.83255463485,2842.9230569326,876.88304176751,896.1026038641,846.82656945254,873.23987186026,-941.16369135378,85455.990527043,-11160.363776023,876.74359190637,894.5147906087,851.35187588898,875.36466711154,895.3665724515,844.91877603726,102279.75240203,3692.8579318029,77248.153546104
107,200.70612010583,2802.7398876325,876.84459054562,895.98514984627,846.7948004425,873.2282006804,-940.98574717573,84491.720188737,-11195.602554952,876.70767233518,894.41170057876,851.31683902413,875.33967313688,895.25576641148,844.89399681739,101306.45495995,3697.7115363875,76253.549543103
108,200.57141910878,2763.231735536,876.80336506621,895.86537358599,846.76116787868,873.21341321668,-940.77118224105,83542.827926056,-11229.667900536,876.66890862015,894.30606670164,851.27978350824,875.31173103078,895.14255148891,844.86731766355,100347.92978588,3702.2496013291,75275.209863717
109,200.42863804801,2724.386598386,876.75942266513,895.74333470493,846.72571380078,873.19557187145,-940.52072130522,82609.043193631,-11262.583782433,876.62736009945,894.19795256239,851.24075472886,875.28090037807,895.02698846795,844.83878081298,99403.919170259,3706.4784996422,74312.845827583
110,200.27355613186,2685.1241352169,876.71064827762,895.61543095615,846.68740022401,873.17319849346,-940.21603716935,81664.287534837,-11295.016219369,876.58106186678,894.08417169087,851.19858096565,875.24535994182,894.90563822782,844.80752776294,98447.846067202,3710.4655694913,73339.794403922
110,200.27795992633,2686.1927201266,876.7128196868,895.61909159762,846.68847948822,873.17473796985,-940.23507639157,81690.101006035,-11294.373630703,876.58308505942,894.08742043736,851.19979725397,875.24723974565,894.90913688794,844.80842774062,98474.170733973,3710.4044905338,73366.174749401
111,200.11498637757,2647.5274106858,876.66135360054,895.48889727193,846.64838348843,873.14937092494,-939.89514941096,80758.899103428,-11325.72807665,876.53403700131,893.97115509987,851.15569039416,875.2088519769,894.78541915185,844.77536356422,97531.063094091,3714.0972087453,72407.48807249
111,200.11956440793,2648.6385853566,876.66361150293,895.49270145914,846.6495054737,873.15097178003,-939.91494704116,80785.741812828,-11325.060350277,876.5361407552,893.97453132368,851.15695484633,875.21080670131,894.78905507142,844.77629917287,97558.437308096,3714.0337214936,72434.919801412
112,199.94888343338,2610.5610605346,876.60951202002,895.36027905061,846.60766876888,873.12267305277,-939.54049829992,79867.88560411,-11355.35807121,876.48440273283,893.85584700789,851.11096002592,875.16963154995,894.66303315796,844.74146545945,96628.100139171,3717.4380156964,71490.37393373
112,199.95362788529,2611.7129155333,876.61185253405,895.36422031768,846.6088315572,873.12433253515,-939.5610205788,79895.711418134,-11354.66633425,876.48658343375,893.85934497292,851.11227047845,875.17165783486,894.66680015681,844.74243510127,96656.476853692,3717.3722302081,71518.809921399
113,199.77542018406,2574.2139649035,876.55517687569,895.22963093353,846.5652950737,873.09316298995,-939.15275790372,78990.996312874,-11383.928140931,876.43221418236,893.73830573062,851.06443197665,875.1277541631,894.53853599178,844.70587265842,95738.718385636,3720.4939245482,70588.184758772
113,199.78032352982,2575.404661009,876.5575962625,895.23370305264,846.56649681769,873.09487844934,-939.17397232236,79019.760794117,-11383.213479074,876.43446834899,893.74191991184,851.06578634592,875.12984877199,894.54242811724,844.70687479452,95768.05228368,3720.4259467549,70617.579613005
114,199.59476636622,2538.4752299523,876.49840059132,895.0970064467,846.5213007059,873.06089785278,-938.73259055862,78127.985612741,-11411.459738783,876.37752550155,893.61858839337,851.01614760237,875.08327437618,894.41198226712,844.66862366368,94862.683913352,3723.2707636033,69700.658813369
114,199.59982134794,2539.7029938452,876.50089524604,895.10120341406,846.52253962465,873.06266673387,-938.75446578522,78157.645914652,-11410.723197965,876.37984977731,893.62231346424,851.01754387962,875.08543418848,894.41599378054,844.66965681058,94892.931302051,3723.2006955299,69730.96876778
115,199.40708861199,2503.3341803864,876.43923468661,894.96245801827,846.47572327371,873.02593377552,-938.28064706199,77278.61281969,-11437.973846228,876.32038988638,893.4967509504,850.96614751001,875.03624581927,894.28342548384,844.62975628051,93999.767526868,3725.7742573671,68827.539672379
115,199.41228824362,2504.597305479,876.44180113987,894.96677405551,846.47699765291,873.02775361903,-938.30315294632,77309.127709406,-11437.216433687,876.32278104086,893.50058178467,850.967583762,875.03846783168,894.28755086218,844.63081901,94030.886354398,3725.702197152,68858.722608169
116,199.21255052265,2468.7803589209,876.37772980301,894.82603701682,846.42859970609,872.98832593498,-937.79756696588,76442.642181004,-11463.49098426,876.26085960396,893.3728482241,850.91447157481,874.98672121745,894.15291806626,844.58930763359,93149.744752788,3728.0100280772,67968.576208378
116,199.21788809267,2470.0772050269,876.38036472064,894.83046657158,846.42990789848,872.99019437744,-937.82067454271,76473.97202883,-11462.713667507,876.26331453264,893.37677989555,850.91594594328,874.9890025437,894.15715200225,844.59039857343,93181.694606721,3727.9360699391,68000.591644812
117,199.01131274133,2434.803522162,876.31393572295,894.68779378031,846.37996626814,872.94812857046,-937.28397883283,75619.842780974,-11488.031223453,876.19898601319,893.24693393458,850.86115895679,874.93475240997,894.02051139191,844.54731418042,92312.395763359,3729.98359752,67123.522488949
117,199.01678176893,2436.1325058379,876.31663588614,894.69233149277,846.3813066832,872.95004333016,-937.30766014063,75651.949328944,-11487.234935815,876.20150171894,893.2509616879,850.86266964773,874.93709026361,894.02484876241,844.54843200561,92345.137628678,3729.9078323574,67156.331347115
118,198.8035329645,2401.3936287868,876.24790137033,894.54777761386,846.32985856556,872.9053949899,-936.74050030855,74809.988264809,-11511.614199842,876.13481956773,893.11906070188,850.80624810562,874.88039035282,893.88625579085,844.50381171768,91487.505088627,3731.7003894374,66292.137487061
118,198.80912721598,2402.7532266996,876.25066368257,894.55241832815,846.33122967314,872.9073538718,-936.76472844985,74842.834708404,-11510.799840515,876.1373931673,893.12317996255,850.80779339322,874.8827820533,893.89069166758,844.50495515348,91521.001432556,3731.6229046534,66325.702171308
119,198.58936602822,2368.5408409818,876.17967483933,894.40603683404,846.27831156131,872.8601775963,-936.16773844311,74012.856879691,-11534.259124328,876.06840984534,892.9892800893,850.7497767784,874.82368514609,893.75020058918,844.45883539648,90674.861671766,3733.1657306506,65474.185113599
119,198.59507949401,2369.929584516,876.18249631528,894.41077557984,846.27971188639,872.86217848415,-936.19248749571,74046.40773513,-11533.427559296,876.07103855897,892.99348644734,850.75135499895,874.82612810902,893.75473022116,844.46000321414,90709.076308498,3733.0866104214,65508.469378254
120,198.36896394405,2336.2355157442,876.10930340096,894.26261877649,846.22535958496,872.81252789811,-935.56628983627,73228.231268896,-11555.984793729,875.99980555645,892.85764261416,850.69178204963,874.76468604179,893.61239411765,844.41241973335,89874.258665,3734.3848530374,64669.434002312
120,198.37479082988,2337.6519893474,876.11218116305,894.26745076341,846.22678770602,872.81456875203,-935.59153482217,73262.452333246,-11555.136856953,876.00248670476,892.86193181913,850.69339159975,874.76717777611,893.61701292586,844.41361074863,89909.156715024,3734.3041784136,64704.402910715
121,198.14247594718,2304.4682009341,876.03683351829,894.11756981786,846.17103634368,872.76249652557,-934.93674084169,72455.898385882,-11576.809601632,875.92905456074,892.72419777109,850.63230032384,874.70344145927,893.4728837338,844.36459862048,89085.493336806,3735.3628955031,63877.657414858
121,198.14841069796,2305.9110469387,876.03976480689,894.12249045195,846.17249089624,872.76457538924,-934.96245780154,72490.756857066,-11575.946094289,875.93178557411,892.7285657468,850.63393966424,874.70597957596,893.47758732696,844.3658116967,89121.041349205,3735.2807441917,63913.277459865
122,197.91004858864,2273.2296382205,875.96231087802,893.9709354247,846.11537494148,872.71013325888,-934.27966789058,71695.649572451,-11596.751545707,875.8562038989,892.58899407942,850.57136735545,874.63999901482,893.33171586997,844.31540534371,88308.367173105,3736.104904736,63098.633312178
122,197.91608583967,2274.697545805,875.96529302849,893.97594027068,846.1168546097,872.71224824333,-934.30583370312,71731.113777518,-11595.873239576,875.85898229621,892.59343689034,850.57303500213,874.64258120709,893.33650000843,844.31663938459,88344.532848539,3736.0213516723,63134.872141752
123,197.67182573691,2242.510749166,875.88578038368,893.82276013884,846.05840788114,872.65548702865,-933.59563752308,70947.280226758,-11615.828240583,875.78129978855,892.45207907373,850.50901825184,874.57440551788,893.18893602049,844.26487258624,87542.685532686,3736.615837875,62332.144012264
123,197.67796032667,2244.0024569187,875.88881083207,893.82784492918,846.05991139787,872.65763631624,-933.62222993382,70983.319689037,-11614.935879734,875.78412318241,892.4565929331,850.51071277551,874.57702956607,893.1937966249,844.26612653616,87579.437791499,3736.5309551561,62368.970494851
124,197.42794865195,2212.3026357447,875.80728618029,893.67308761493,846.00016707872,872.59860593882,-932.8852066457,70210.589825117,-11634.056928034,875.70438764943,892.31349934084,850.44528748793,874.50670699447,893.04458877858,844.21303244245,86788.257684579,3736.9005637129,61577.976202802
124,197.43417560132,2213.8169271428,875.81036245389,893.67824823419,846.00169322219,872.60078777656,-932.91220419662,70247.175151754,-11633.151229355,875.70725373737,892.31808059674,850.44700751062,874.50937075788,893.04952191492,844.21430528353,86825.566552493,3736.814420802,61615.360314606
125,197.17855601119,2182.5965730567,875.72687166044,893.52196062701,845.94068387053,872.53953727603,-932.14892265902,69485.381751205,-11651.454486126,875.62551211111,892.17330052907,850.38020891504,874.43694869453,892.89871784383,844.15991642524,86044.89662837,3736.9638643743,60835.920762805
125,197.18487052732,2184.1322768686,875.72999137862,893.52719311354,845.94223146497,872.5417499762,-932.17630469244,69522.484643665,-11650.536139401,875.62841867642,892.17794566602,850.38195311084,874.43965011218,892.90371972511,844.16120717794,86082.733247345,3736.8765281147,60873.833598213
126,196.92378397308,2153.3840082645,875.64457948361,893.36942109768,845.87998902793,872.47832752848,-931.38732369811,68771.463275925,-11668.037437105,875.54471703312,892.03152737765,850.31381577639,874.36517511063,892.75136605117,844.10555548027,85312.419079233,3736.8104367577,60105.772735853
126,196.93018145458,2154.9399993546,875.64774035959,893.3747216461,845.88155694258,872.48056946984,-931.41507036744,68809.056550492,-11667.107106239,875.54766194646,892.03623301874,850.31558286959,874.36791220274,892.7564330397,844.10686320261,85350.755727918,3736.7219713299,60144.18652667
127,196.6637662391,2124.6565595067,875.56045159604,893.21551012751,845.81811276931,872.41502240508,-930.60093885125,68068.645536934,-11683.821955866,875.46204552556,891.88827581212,850.24614071844,874.29142999729,892.60257539996,844.04997999837,84590.645460144,3736.444893802,59387.331302258
127,196.67024224748,2126.2317531536,875.56365142505,893.22087506952,845.81969991537,872.41729202453,-930.62903102928,68106.702984603,-11682.880280019,875.46502673394,891.89302938344,850.24792948111,874.29420085508,892.60770398908,844.05130378318,84629.455411351,3736.3553610103,59426.219276813
128,196.39863407096,2096.4060073393,875.47452923328,893.06026799609,845.75508476771,872.34966684221,-929.79028825217,67376.743336108,-11698.823879345,875.37753995338,891.74452079072,850.17721580111,874.21575637508,892.45238705611,843.9932198228,83879.399695099,3735.8717664009,58680.399568983
128,196.4051843302,2097.9993584722,875.47776589118,893.0656937976,845.75669009604,872.35196263379,-929.81870751275,67415.239705755,-11697.871474209,875.38055547889,891.74932838245,850.17902504961,874.21855915956,892.45757386739,843.99455879597,83918.657198477,3735.7812257467,58719.73593411
129,196.12851634817,2068.6242919351,875.38685293481,892.90373418257,845.69093415888,872.28230501888,-928.95588327378,66695.57507773,-11713.058715374,875.29124195198,891.59931021933,850.10707250626,874.1381965453,892.30084137257,843.93530425781,83178.509154708,3735.0955046753,57984.784500105
129,196.13513673347,2070.2347928529,875.39012437341,892.90921743628,845.69255665815,872.28462553042,-928.98461185253,66734.48602032,-11712.096174353,875.29428988741,891.6041688131,850.10890110019,874.14102948319,892.30608314875,843.93665757666,83218.189379891,3735.0040134626,58024.54438431
130,195.85353959359,2041.3035090267,875.29746255474,892.74594738029,845.62568954989,872.2129803689,-928.09822666091,66024.962677176,-11726.541650753,875.20319243897,891.45268537209,850.03574174631,874.05879210096,892.14797790441,843.87626207713,82487.804558103,3734.1204795859,57300.296818941
130,195.86022614698,2042.9301924857,875.3007668082,892.75148481626,845.62732824879,872.21532420662,-928.12724750346,66064.264822395,-11725.56954423,875.20627095378,891.45759207113,850.03758859015,874.06165349026,892.15327151953,843.87762893241,82527.883672846,3734.0280927988,57340.456349607
131,195.57382805417,2014.4359106693,875.2063972842,892.58694553075,845.55937903439,872.14173560162,-927.21781277276,65364.731586197,-11739.287557311,875.11343163699,891.30468672189,849.96325388048,873.97758394825,891.99383544223,843.81612153866,81807.120017671,3732.9509840284,56626.751028196
131,195.58057694482,2016.0778405443,875.20973245005,892.59253398472,845.56103299226,872.14410141661,-927.24710936833,65404.402316622,-11738.306436372,875.11653895963,891.30963872295,849.96511791307,873.98047214182,891.99917787132,843.81750114667,81847.574957286,3732.8577548772,56667.287102703
132,195.28950369025,1988.0138935011,875.11369564447,892.4267658086,845.49203019356,872.06861270134,-926.31512759696,64714.710512567,-11751.311003917,875.0219990689,891.15535392971,849.88963871522,873.89461230225,891.83845199866,843.75491038717,81136.29274307,3731.591234716,55963.96511946
132,195.29631124958,1989.6701731897,875.11705990045,892.4324022498,845.49369851015,872.07099920155,-926.34468414016,64754.728163789,-11750.321396702,875.02513350252,891.16034854775,849.89151892105,873.89752572236,891.84384034432,843.75630199782,81177.101415005,3731.4972140756,56004.855608272
133,195.00068627168,1962.0300054444,875.01939552034,892.26544467367,845.42367011483,871.99365295563,-925.3906490885,64074.731583616,-11762.626258171,874.92893359076,891.00472589379,849.81492552668,873.80991671777,891.68186485907,843.69265587131,80475.163226492,3730.0453729992,55311.760735627
133,195.00754895328,1963.6997682434,875.02278710497,892.27112617239,845.42535192045,871.99605889207,-925.42045030081,64115.075213234,-11761.62867475,874.9320934951,891.00976053321,849.81682092502,873.81285383927,891.68729632044,843.69405875985,80516.304274364,3729.9506100197,55352.984247156
